ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-967420,Source2,3,2021-07-19 07:40:12,2021-07-19 09:09:40,39.759232,-105.001274,,,0.0,Left lane blocked due to accident on I-25 Southbound at Exit 212C 20th St.,20th St,Denver,Denver,CO,80202,US,US/Mountain,KBJC,2021-07-19 07:45:00,73.0,73.0,38.0,24.66,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-967502,Source2,3,2021-07-19 10:36:21,2021-07-19 11:52:46,40.32089600000001,-74.48631999999998,,,0.0,Accident on I-95 New Jersey Turnpike Inner Roadway Northbound near Molly Pitcher Service Area.,New Jersey Tpke N,Cranbury,Middlesex,NJ,08512,US,US/Eastern,KTTN,2021-07-19 10:53:00,77.0,77.0,64.0,29.76,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-967504,Source2,2,2021-07-19 09:39:00,2021-07-19 10:08:44,29.808317,-95.302536,,,0.0,Accident on Loop Fwy Westbound at Homestead Rd.,North Loop E,Houston,Harris,TX,77028-5012,US,US/Central,KMCJ,2021-07-19 09:53:00,88.0,88.0,70.0,30.0,10.0,W,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-967739,Source2,3,2021-07-19 12:17:42,2021-07-19 13:01:58,32.713383,-96.82972,,,0.0,Lane blocked due to accident on I-35E Southbound at Saner Ave.,US-67 S,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2021-07-19 11:53:00,78.0,78.0,84.0,29.33,7.0,N,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-967923,Source2,2,2021-07-19 16:19:57,2021-07-19 17:04:32,42.363098,-71.05407,,,0.0,Accident on North St Northbound before Richmond St.,North St,Boston,Suffolk,MA,02109-1406,US,US/Eastern,KBOS,2021-07-19 16:41:00,70.0,70.0,84.0,29.9,10.0,SE,7.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968006,Source2,2,2021-07-19 16:55:27,2021-07-19 17:55:15,39.956631,-75.603477,,,0.0,Accident on Church St at Union St.,W Union St,West Chester,Chester,PA,19382-3324,US,US/Eastern,KOQN,2021-07-19 16:55:00,84.0,84.0,51.0,29.3,9.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968313,Source2,2,2021-07-19 16:48:18,2021-07-19 18:26:08,37.302731,-122.0345,,,0.0,#3 lane blocked due to accident on CA-85 Southbound before Exit 16 De Anza Blvd.,CA-85 S,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2021-07-19 16:55:00,72.0,72.0,64.0,29.95,9.0,NNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968584,Source2,3,2021-07-18 10:58:30,2021-07-18 11:56:55,38.024738,-79.14138,,,7.579999923706055,Accident on I-64 Westbound from exit 217 to exit 213.,I-64 W,Greenville,Augusta,VA,24440,US,US/Eastern,KSHD,2021-07-18 10:55:00,77.0,77.0,56.0,28.87,10.0,NW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968600,Source2,3,2021-07-18 08:51:30,2021-07-18 12:22:24,45.81583,-122.686066,,,4.190000057220459,Left lane blocked due to accident on I-5 Southbound between Exit 16 319th St and Exit 14 Pioneer St.,Pioneer St,Ridgefield,Clark,WA,98642,US,US/Pacific,KSPB,2021-07-18 08:53:00,66.0,66.0,59.0,30.09,10.0,NNE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968716,Source2,3,2021-07-18 14:38:54,2021-07-18 15:08:10,36.009232,-83.839218,,,0.0,Left lane blocked due to multi-vehicle accident on I-40 Eastbound at US-11E Asheville Hwy.,I-40 E,Knoxville,Knox,TN,37914,US,US/Eastern,KTYS,2021-07-18 14:53:00,84.0,84.0,61.0,29.05,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-968831,Source2,3,2021-07-18 17:27:20,2021-07-18 18:15:46,39.658062,-104.843124,,,0.0,Right lane blocked due to accident on I-225 Southbound at Exit 4 CO-83 Parker Rd.,S Parker Rd,Aurora,Arapahoe,CO,80014,US,US/Mountain,KBKF,2021-07-18 16:58:00,92.0,92.0,15.0,24.57,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-969037,Source2,3,2021-07-17 10:46:57,2021-07-17 11:31:25,35.127235,-78.749825,,,0.0,Right lane blocked due to accident on I-95 Northbound at US-13 Goldsboro Rd.,I-95 N,Wade,Cumberland,NC,28395,US,US/Eastern,KFBG,2021-07-17 10:56:00,85.0,85.0,72.0,29.89,10.0,SW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-969310,Source2,2,2021-07-17 17:29:34,2021-07-17 20:19:31,32.101162,-86.2752,,,0.0,Lane blocked due to accident on US-331 Northbound before AL-94.,US Highway 331,Ramer,Montgomery,AL,36069,US,US/Central,KTOI,2021-07-17 17:53:00,81.0,81.0,72.0,29.72,10.0,WNW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-969320,Source2,2,2021-07-17 15:52:24,2021-07-17 16:36:20,33.385597,-111.925911,,,0.0,Right lane blocked due to accident on US-60 Westbound near Rural Rd.,Superstition Fwy W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-07-17 15:51:00,100.0,100.0,29.0,28.67,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-969581,Source2,3,2021-07-13 04:29:04,2021-07-13 05:32:08,40.478271,-74.403801,,,1.6799999475479126,Entry ramp to I-95 Northbound from NJ-18 Northbound shoulder blocked due to accident.,New Jersey Tpke N,East Brunswick,Middlesex,NJ,08816,US,US/Eastern,KLDJ,2021-07-13 04:35:00,70.0,70.0,95.0,30.16,4.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-969986,Source2,2,2021-07-13 08:15:12,2021-07-13 09:09:00,30.091490000000004,-91.978279,,,0.0,Accident on Peak Run at Hill Ridge Dr.,Hill Ridge Dr,Youngsville,Lafayette,LA,70592-5866,US,US/Central,KLFT,2021-07-13 07:53:00,77.0,77.0,90.0,30.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970146,Source2,2,2021-07-13 06:13:38,2021-07-13 06:41:21,38.553959000000006,-121.438942,,,1.5900000333786009,Exit ramp from US-50 Eastbound at Exit 8A to 59th St Northbound lane blocked due to accident.,CA-16 E,Sacramento,Sacramento,CA,95819,US,US/Pacific,KSAC,2021-07-13 05:53:00,55.0,55.0,89.0,29.8,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970200,Source2,2,2021-07-13 06:39:17,2021-07-13 07:55:12,34.616482,-117.840317,,,0.0,Accident on Avenue O near 162nd St.,162nd St E,Lancaster,Los Angeles,CA,93535-7310,US,US/Pacific,KPMD,2021-07-13 06:53:00,79.0,79.0,40.0,27.28,10.0,SSE,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970253,Source2,2,2021-07-12 10:21:15,2021-07-12 11:06:36,42.609196,-71.32508100000003,,,0.0,Accident on US-3 Southbound at I-495.,US-3 N,Lowell,Middlesex,MA,01851,US,US/Eastern,KBED,2021-07-12 09:51:00,65.0,65.0,100.0,30.01,3.0,ENE,8.0,0.28,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970274,Source2,2,2021-07-12 18:30:14,2021-07-12 19:14:50,42.109211,-70.910782,,,0.0,Accident on Summer St at Beech St.,Summer St,Rockland,Plymouth,MA,02370-2709,US,US/Eastern,KMQE,2021-07-12 18:53:00,67.0,67.0,87.0,30.18,10.0,NE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-970348,Source2,2,2021-07-12 06:18:37,2021-07-12 07:19:02,40.273411,-75.39550799999998,,,0.0,Lane blocked due to accident on PA-113 Harleysville Pike at Paterno Dr.,Maple Ave,Harleysville,Montgomery,PA,19438-2243,US,US/Eastern,KPTW,2021-07-12 06:38:00,71.0,71.0,96.0,29.74,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970493,Source2,2,2021-07-12 07:37:21,2021-07-12 08:51:43,38.816101,-76.84970899999998,,,0.0,Accident on Dower House Rd at Old Marlboro Pike.,Old Marlboro Pike,Upper Marlboro,Prince George's,MD,20772-3649,US,US/Eastern,KADW,2021-07-12 07:56:00,77.0,77.0,90.0,29.77,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970836,Source2,2,2021-07-12 15:00:22,2021-07-12 15:26:59,28.41461,-81.228134,,,0.0,Left lane blocked due to accident on FL-417-TOLL Central Florida Greeneway Northbound before Exit 23 Moss Park Rd.,Moss Park Rd,Orlando,Orange,FL,32832,US,US/Eastern,KMCO,2021-07-12 14:53:00,76.0,76.0,85.0,30.09,10.0,N,8.0,0.05,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-970907,Source2,2,2021-07-12 16:16:39,2021-07-12 17:16:32,34.829506,-82.51994300000001,,,0.0,Accident on US-123 Calhoun Memorial Hwy at Turner Hill Rd.,Kay Dr,Easley,Pickens,SC,29640,US,US/Eastern,KLQK,2021-07-12 16:15:00,87.0,87.0,52.0,29.09,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-970950,Source2,2,2021-07-12 19:43:41,2021-07-12 20:43:29,34.62878,-82.06282,,,0.0,Accident on SC-92 near Twin Branch Rd.,Highway 92,Gray Court,Laurens,SC,29645-4419,US,US/Eastern,KLUX,2021-07-12 19:55:00,79.0,79.0,94.0,29.43,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-971203,Source2,2,2021-07-12 05:47:42,2021-07-12 07:20:29,35.472858,-97.689003,,,0.0,Accident on 4th St near Morgan Rd.,N Morgan Rd,Oklahoma City,Canadian,OK,73127,US,US/Central,KPWA,2021-07-12 05:53:00,64.0,64.0,90.0,28.66,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-971220,Source2,3,2021-07-12 09:54:23,2021-07-12 12:04:37,33.139233000000004,-97.048889,,,0.0,Two lanes blocked due to accident on I-35E Southbound at Corinth Pkwy.,I-35E S,Denton,Denton,TX,76210,US,US/Central,KDTO,2021-07-12 09:53:00,80.0,80.0,60.0,29.39,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-971265,Source2,2,2021-07-12 17:17:24,2021-07-12 18:32:00,30.424335,-91.150719,,,0.0,Accident on LA-427 Acadian Thwy Southbound at I-10 Exit 157B.,S Acadian Thruway,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2021-07-12 16:53:00,84.0,84.0,65.0,30.01,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-971351,Source2,3,2021-07-12 11:38:09,2021-07-12 12:52:54,33.176189,-87.502144,,,0.0,Lane blocked due to accident on I-20 Westbound at Exit 76 US-11 Skyland Blvd.,I-20 W,Tuscaloosa,Tuscaloosa,AL,35405,US,US/Central,KTCL,2021-07-12 11:23:00,79.0,79.0,82.0,29.95,10.0,S,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-971479,Source2,2,2021-07-12 08:36:40,2021-07-12 10:20:31,40.654793,-111.901543,,,0.0,Right hand shoulder blocked due to accident on I-15 Northbound at Exit 300 UT-173 5300.,I-15 N,Salt Lake City,Salt Lake,UT,84123,US,US/Mountain,KU42,2021-07-12 08:54:00,83.0,83.0,24.0,25.72,8.0,S,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-971628,Source3,2,2021-07-12 16:00:11,2021-07-12 17:13:51,37.447071,-121.11055,,,0.0,Accident on CA-33 Northbound at Pomelo Ave.,State Highway 33,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2021-07-12 15:53:00,95.0,95.0,23.0,29.66,10.0,NNW,13.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-971681,Source2,3,2021-07-12 02:37:37,2021-07-12 04:22:12,34.072399,-118.072937,,,0.0,Two lanes blocked due to accident on I-10 Westbound at Exit 26B CA-19 Rosemead Blvd.,I-10 W,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2021-07-12 02:53:00,68.0,68.0,,29.76,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-971683,Source2,2,2021-07-12 02:57:52,2021-07-12 04:27:25,34.175940999999995,-118.30748,,,0.0,Accident on I-5 Southbound at Exit 146A Front St.,Golden State Fwy S,Burbank,Los Angeles,CA,91502,US,US/Pacific,KBUR,2021-07-12 02:53:00,68.0,68.0,78.0,29.04,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-971736,Source2,2,2021-07-12 09:55:21,2021-07-12 10:39:48,34.1563,-118.257957,,,0.0,Two lanes blocked due to accident on CA-134 Eastbound before Central Ave.,CA-134 E,Glendale,Los Angeles,CA,91203,US,US/Pacific,KBUR,2021-07-12 09:53:00,75.0,75.0,60.0,29.09,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-971997,Source2,3,2021-07-11 20:54:35,2021-07-11 22:41:25,33.137089,-80.31019599999998,,,0.0,Lane blocked due to accident on I-26 Westbound at Exit 187 SC-27 Ridgeville Rd.,I-26 W,Ridgeville,Berkeley,SC,29472,US,US/Eastern,KDYB,2021-07-11 08:15:00,77.0,77.0,94.0,30.02,10.0,WSW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-972077,Source2,2,2021-07-11 03:59:34,2021-07-11 05:38:40,37.771915,-122.423416,,,0.0,Right lane blocked due to accident on US-101 Central Fwy Northbound at Octavia Blvd.,Octavia Blvd,San Francisco,San Francisco,CA,94102,US,US/Pacific,KSFO,2021-07-11 18:56:00,61.0,61.0,70.0,29.86,10.0,W,24.0,0.0,Partly Cloudy / Windy,False,False,True,False,False,False,True,False,False,False,True,True,False,Night,Night,Night,Night
A-972095,Source2,2,2021-07-11 10:36:28,2021-07-11 11:44:40,38.68151500000001,-121.751122,,,0.0,Accident on CA-113 Southbound at I-5 Exit 537.,CA-113 S,Woodland,Yolo,CA,95776,US,US/Pacific,KSMF,2021-07-11 10:53:00,83.0,83.0,34.0,29.79,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972102,Source3,2,2021-07-11 19:55:16,2021-07-11 20:58:54,37.377949,-121.831398,,,0.0,Lane blocked due to accident on Mckee Rd Westbound at Gridley St.,McKee Rd,San Jose,Santa Clara,CA,95127-2056,US,US/Pacific,KRHV,2021-07-11 20:55:00,63.0,63.0,72.0,29.74,10.0,WNW,8.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972147,Source2,3,2021-07-11 07:52:01,2021-07-11 09:05:42,34.029343,-118.227058,,,0.0,#3 #4 lane blocked due to accident on I-10 Westbound at Exits 1B 16A Mateo St.,I-10 W,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2021-07-11 07:52:00,72.0,72.0,71.0,29.69,9.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972170,Source2,3,2021-07-11 20:43:58,2021-07-11 21:52:10,34.03833,-118.439468,,,0.0,Lane blocked due to accident on I-405 Northbound at I-405 / Pico Blvd.,I-405 S,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2021-07-11 20:51:00,68.0,68.0,84.0,29.7,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-972615,Source2,2,2021-07-10 14:51:26,2021-07-10 15:51:34,34.030903,-118.194214,,,0.0,Lane blocked due to accident on CA-60 Westbound at Exits 1B 1D Lorena St.,CA-60 W,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2021-07-10 14:52:00,84.0,84.0,33.0,29.7,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972729,Source2,2,2021-07-09 04:14:29,2021-07-09 07:17:00,40.615398,-74.22204599999998,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound before CR-602.,New Jersey Tpke S,Linden,Union,NJ,07036,US,US/Eastern,KLDJ,2021-07-09 04:15:00,73.0,73.0,95.0,29.77,7.0,E,7.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-972767,Source2,2,2021-07-09 07:11:40,2021-07-09 08:11:28,40.082371,-75.161415,,,0.0,Accident on PA-309 Limekiln Pike Southbound near Greenwood Ave.,Greenwood Ave,Wyncote,Montgomery,PA,19095,US,US/Eastern,KLOM,2021-07-09 07:15:00,70.0,70.0,96.0,29.48,10.0,NW,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-972802,Source2,3,2021-07-09 11:02:03,2021-07-09 12:42:37,40.118881,-74.837189,,,0.0,Left lane blocked due to accident on I-95 Northbound at Delaware River Bridge.,I-95 N,Bristol,Bucks,PA,19007,US,US/Eastern,KPNE,2021-07-09 10:54:00,80.0,80.0,69.0,29.7,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972918,Source2,4,2021-07-09 14:10:01,2021-07-09 16:58:51,39.323441,-77.35688,,,5.980000019073486,Shoulder blocked due to accident on I-270 Northbound from Exit 22 MD-109 Old Hundred Rd to MD-80 Fingerboard Rd.,Dwight D Eisenhower Hwy S,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2021-07-09 13:47:00,88.0,88.0,55.0,29.55,9.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972920,Source2,3,2021-07-09 14:16:23,2021-07-09 15:31:58,38.869705,-77.046463,,,0.0,Two lanes blocked due to accident on I-395 Northbound at US-1 Richmond Hwy.,Henry Shirley Memorial Hwy N,Arlington,Arlington,VA,22202,US,US/Eastern,KDCA,2021-07-09 13:52:00,89.0,89.0,52.0,29.87,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-972926,Source2,3,2021-07-09 17:07:39,2021-07-09 18:25:01,38.851192,-77.407555,,,0.0,Left hand shoulder blocked due to accident on I-66 Westbound at Exit 55 VA-286 Fairfax County Pkwy.,I-66 W,Centreville,Fairfax County,VA,20120,US,US/Eastern,KIAD,2021-07-09 16:52:00,79.0,79.0,79.0,29.53,10.0,ENE,6.0,0.39,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973410,Source2,3,2021-07-09 08:36:26,2021-07-09 12:18:00,32.888439,-79.945526,,,0.0,Accident on I-526 Eastbound before Clements Ferry Rd.,I-526 E,Charleston,Berkeley,SC,29492,US,US/Eastern,KLRO,2021-07-09 08:35:00,79.0,79.0,94.0,30.05,9.0,W,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973550,Source2,3,2021-07-09 17:12:59,2021-07-09 18:18:00,41.953598,-88.030952,,,0.0,Lane blocked due to accident on I-355 Northbound at Lake St.,20W532 Grove St,Itasca,DuPage,IL,60143-2537,US,US/Central,KORD,2021-07-09 16:51:00,76.0,76.0,36.0,29.34,10.0,ENE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973649,Source2,2,2021-07-09 11:11:59,2021-07-09 11:47:00,35.49316,-97.48336,,,0.0,Accident on 23rd St at Jordan Ave.,NE 23rd St,Oklahoma City,Oklahoma,OK,73111-3210,US,US/Central,KTIK,2021-07-09 10:56:00,83.0,83.0,64.0,28.66,10.0,SSW,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-973685,Source2,2,2021-07-09 11:28:13,2021-07-09 11:57:56,30.487995,-91.273605,,,0.0,Left lane blocked due to accident on US-190 Eastbound at LA-1145.,Hugh Loop Rd,Port Allen,West Baton Rouge,LA,70767,US,US/Central,KBTR,2021-07-09 11:24:00,82.0,82.0,88.0,30.08,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973730,Source2,3,2021-07-09 13:23:58,2021-07-09 14:08:12,32.924129,-96.771156,,,0.0,Left lane blocked due to accident on I-635 Eastbound at Coit Rd.,US-75 N,Dallas,Dallas,TX,75251,US,US/Central,KADS,2021-07-09 12:50:00,86.0,86.0,62.0,29.37,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973750,Source2,3,2021-07-09 08:13:28,2021-07-09 09:05:01,29.995686,-90.116432,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound after Exit 231B West End Blvd.,I-610 W,New Orleans,Orleans,LA,70124,US,US/Central,KNEW,2021-07-09 07:53:00,83.0,83.0,85.0,30.09,10.0,SSE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-973861,Source2,2,2021-07-09 10:33:47,2021-07-09 11:50:17,29.97887,-95.717209,,,0.0,Right hand shoulder blocked due to accident on Us-290 Eastbound at Mueschke Rd.,Highway 290,Cypress,Harris,TX,77433-4919,US,US/Central,KTME,2021-07-09 10:35:00,75.0,75.0,100.0,29.87,5.0,E,12.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-974065,Source2,2,2021-07-09 08:50:25,2021-07-09 09:20:08,38.690262,-121.382881,,,0.0,Accident on Watt Ave at CR-E14 Elkhorn Blvd.,Watt Ave,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2021-07-09 08:50:00,84.0,84.0,28.0,29.74,10.0,NNW,3.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-974144,Source2,2,2021-07-09 18:26:51,2021-07-09 20:18:30,36.859749,-121.604088,,,0.0,Accident on US-101 Southbound around Rocks Rd.,Cannon Rd,San Juan Bautista,San Benito,CA,95045,US,US/Pacific,KCVH,2021-07-09 18:35:00,79.0,79.0,39.0,29.65,10.0,WSW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-974352,Source2,2,2021-07-08 20:16:10,2021-07-08 22:23:23,42.15332,-70.955147,,,1.2799999713897705,Accident on MA-18 Main St Southbound between Shea Dr and Trotter Rd.,Main St,South Weymouth,Norfolk,MA,02190-1337,US,US/Eastern,KMQE,2021-07-08 19:53:00,64.0,64.0,87.0,30.01,7.0,ENE,5.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
